scenario,traffic_id,case_id,seed,avg_power_unit,energy_unit_ms,arrived_count,delivered_count,pdb_satisfied_count,pdb_eligible_count,completion_rate,pdb_ratio,delay_mean_ms,delay_samples_json,traffic_sha256
nominal,FTP3,1-1,1052,9.107499999999998,5828.799999999999,0,0,0,0,,,,[],4214349a714dfecd14ebdd583ffcc0988e69816eafbc1dfaf3b9c4f018011330
nominal,FTP3,1-1,1053,41.8400003125,26777.6002,2,2,2,2,1.0,1.0,9.0725665,"[5.000001,13.145132]",4141643e4333147fe5a140d667558a1920eda49af67cc4f25e2956f7a0bcde98
nominal,FTP3,1-1,1054,24.824375000000003,15887.600000000002,1,1,1,1,1.0,1.0,54.259057,[54.259057],c3f8b1251016df5826dce25f71c7c5dfb2b774504ec26252e8703fe71af3b440
nominal,FTP3,1-1,1055,27.623125000000005,17678.800000000003,3,3,0,3,1.0,0.0,134.461849,"[139.186561,137.592592,126.606394]",612a648e6c39a29fa1d10fad47162893fd01950836ee02dd77989843a1e77568
nominal,FTP3,1-1,1056,61.522453687500004,39374.37036,6,6,4,6,1.0,0.6666666666666666,52.173563,"[116.184097,25.480122,5.0,5.0,5.000001,156.377158]",9c9e677e544d8373471ed9300a93ed55560543892ed3472660570e05ecdd124b
nominal,FTP3,1-1,1057,77.0852719928125,49334.5740754,6,6,3,4,1.0,0.75,26.6861365,"[5.0,126.440469,13.67635,5.0,5.0,5.0]",0435ad5f47bfdbfc124c090a078a0f4768df440516675a419e3fe55ccc05c3ae
nominal,FTP3,1-1,1058,46.542854220625,29787.426701200002,3,3,2,3,1.0,0.6666666666666666,48.25036733333334,"[134.751102,5.0,5.0]",23eb2f3575b79ced8624d8f04fceedce16aba4e4a99eae51778a886e048f6a95
nominal,FTP3,1-1,1059,40.53026620312501,25939.370370000004,6,6,3,3,1.0,1.0,41.560365166666664,"[63.410614,5.0,5.0,70.928592,61.800952,43.222033]",4f3916bcc25c407e81b2ef6cabae64ebb91a9476751a386282813b9b08c7f0d5
nominal,FTP3,1-1,1060,43.34,27737.600000000002,4,4,0,3,1.0,0.0,115.83572475,"[141.613905,109.629309,138.680306,73.419379]",7b3f0c46b36357116ffd129b08dc1fd4340b8852c9c18a613834d798cedfd3ba
nominal,FTP3,1-1,1061,90.23289016203125,57749.0497037,6,6,5,5,1.0,1.0,8.6073525,"[23.821279,5.0,5.0,5.0,7.822836,5.0]",05481c585458e9625fc0785238f6bad5ed004943a5d452f9c4536f3a9a9760ec
nominal,FTP3,1-1,1062,38.8154665,24841.89856,7,7,4,5,1.0,0.8,61.32541114285714,"[122.767657,55.362433,57.906449,62.380431,5.0,73.800977,52.059931]",c4af21804b31b9f910c1911dc54852259d7ff0ee6f6dc61cd22a8721a48da08d
nominal,FTP3,1-1,1063,28.156440159375002,18020.121702,2,2,1,2,1.0,0.5,54.0119595,"[103.023919,5.0]",e098b766d5bfca71e94280a5c03d3a5f02f9f38d7bf3161d3387d69ef385161b
nominal,FTP3,1-1,1064,48.77388926421875,31215.2891291,5,5,3,4,1.0,0.75,58.7399444,"[110.031284,53.648095,49.848874,48.555822,31.615647]",1ebd58e830a5e7da2f649e7bee3a375c72c64806c58a70e3f76a9d9a1777e1f6
nominal,FTP3,1-2,1001,22.535558145468748,14422.757213099998,2,2,1,2,1.0,0.5,77.053568,"[42.925426,111.18171]",a1bf7adcb932a96e56640395ca94e008b49adc1e9092ec26679a471521061f98
nominal,FTP3,1-2,1002,39.658973353437496,25381.742946199996,2,2,1,2,1.0,0.5,88.1280505,"[100.486307,75.769794]",eca59de46607708a28dd423e9dc4dc37babae6b3e88f215ee03ec89408f10c2d
nominal,FTP3,1-2,1003,22.535558145468748,14422.7572131,2,2,1,1,1.0,1.0,40.511061500000004,"[17.59652,63.425603]",493f33ee73332fd817f87ac99290330db3fddd8b0ea9765090b0480f74118da5
nominal,FTP3,1-2,1004,39.6589733534375,25381.7429462,3,3,0,1,1.0,0.0,100.66647366666666,"[144.597789,106.148211,51.253421]",968658100c735389ddcf5a06d0d532522701cf8276766a6b979154f5f09e09c3
