scenario,traffic_id,case_id,seed,avg_power_unit,energy_unit_ms,arrived_count,delivered_count,pdb_satisfied_count,pdb_eligible_count,completion_rate,pdb_ratio,delay_mean_ms,delay_samples_json,traffic_sha256
ideal_detection,FTP3,1-6,2008,24.502646198281248,15681.6935669,6,6,3,3,1.0,1.0,17.245278333333335,"[19.445403,17.79287,17.832753,16.684676,14.027017,17.688951]",45c1d238c9fab5a637dd04b45080ee199513a0c25b327a909d8cd841b219c80d
ideal_detection,IM,1-1,2001,10.15275,32488.8,1,1,1,1,1.0,1.0,176.445692,[176.445692],d997b4c70fc1472c08b7428ee30e5f2f78597736a5ebb12049c0e467b9cc6b25
ideal_detection,IM,1-1,2002,16.03915625,51325.3,4,4,3,4,1.0,0.75,183.7598195,"[84.152378,219.891404,126.097326,304.89817]",682540789ad332b510e9d8af3c13dab2bb300bba717b88e94a40b1678b0d5283
ideal_detection,IM,1-1,2003,7.253125,23210.0,0,0,0,0,,,,[],e6f95ce79049befdd15ce22dd43058e9dcdd655341f79c8ebff1ddbb8b7264b2
ideal_detection,IM,1-1,2004,13.052375,41767.6,2,2,2,2,1.0,1.0,109.443659,"[29.008126,189.879192]",130fc38a45419d6c343e433a8abf333e6b2f5c7454daf9b25e1a4a5eaf63c279
ideal_detection,IM,1-1,2005,10.15275,32488.8,1,1,1,1,1.0,1.0,171.176993,[171.176993],e6dd3705e6c97b24044382a0af0675e271c6b1cac6a4afd4d99a5299c0b96c2b
ideal_detection,IM,1-1,2006,15.973381685500001,51114.8213936,3,3,2,3,1.0,0.6666666666666666,171.98249833333333,"[301.896105,1.0,213.05139]",500975355d4181d0da2cd9efd0605af41b7120f219aad09a6278a826507444a6
ideal_detection,IM,1-1,2007,13.052375,41767.6,1,1,1,1,1.0,1.0,264.39969,[264.39969],5640d4fd1e7c8849a8b63bee85060b5c5b14e539489637a8ede99c084f1ff6ea
ideal_detection,IM,1-1,2008,10.3013420173125,32964.2944554,3,3,2,2,1.0,1.0,28.11765766666667,"[64.739737,1.0,18.613236]",29107059cc7d7929ac572e9b29715d318318e8bf69af800b83ec6ef119905091
ideal_detection,IM,1-5,2001,6.169032529687497,19740.90409499999,1,1,1,1,1.0,1.0,11.517121,[11.517121],d997b4c70fc1472c08b7428ee30e5f2f78597736a5ebb12049c0e467b9cc6b25
ideal_detection,IM,1-5,2002,8.646769118749996,27669.661179999985,4,4,4,4,1.0,1.0,14.831248500000001,"[14.223807,14.962833,15.168755,14.969599]",682540789ad332b510e9d8af3c13dab2bb300bba717b88e94a40b1678b0d5283
ideal_detection,IM,1-5,2003,5.613036999999999,17961.718399999998,0,0,0,0,,,,[],e6f95ce79049befdd15ce22dd43058e9dcdd655341f79c8ebff1ddbb8b7264b2
ideal_detection,IM,1-5,2004,6.725028059374996,21520.089789999987,2,2,2,2,1.0,1.0,14.515087999999999,"[14.079555,14.950621]",130fc38a45419d6c343e433a8abf333e6b2f5c7454daf9b25e1a4a5eaf63c279
ideal_detection,IM,1-5,2005,6.1649901322187475,19727.968423099992,1,1,1,1,1.0,1.0,11.248422,[11.248422],e6dd3705e6c97b24044382a0af0675e271c6b1cac6a4afd4d99a5299c0b96c2b
ideal_detection,IM,1-5,2006,7.856164216593747,25139.72549309999,3,3,3,3,1.0,1.0,13.489986,"[11.967534,15.379605,13.122819]",500975355d4181d0da2cd9efd0605af41b7120f219aad09a6278a826507444a6
ideal_detection,IM,1-5,2007,6.371470029687498,20388.704094999994,1,1,1,1,1.0,1.0,14.471119,[14.471119],5640d4fd1e7c8849a8b63bee85060b5c5b14e539489637a8ede99c084f1ff6ea
ideal_detection,IM,1-5,2008,7.453179834374998,23850.175469999995,3,3,2,2,1.0,1.0,13.927224666666667,"[14.811166,13.285843,13.684665]",29107059cc7d7929ac572e9b29715d318318e8bf69af800b83ec6ef119905091
ideal_detection,IM,1-6,2001,2.4852200296874987,7952.7040949999955,1,1,1,1,1.0,1.0,11.517121,[11.517121],d997b4c70fc1472c08b7428ee30e5f2f78597736a5ebb12049c0e467b9cc6b25
ideal_detection,IM,1-6,2002,4.760519118749999,15233.661179999996,4,4,4,4,1.0,1.0,14.831248500000001,"[14.223807,14.962833,15.168755,14.969599]",682540789ad332b510e9d8af3c13dab2bb300bba717b88e94a40b1678b0d5283
ideal_detection,IM,1-6,2003,1.7267869999999985,5525.718399999995,0,0,0,0,,,,[],e6f95ce79049befdd15ce22dd43058e9dcdd655341f79c8ebff1ddbb8b7264b2
ideal_detection,IM,1-6,2004,3.2436530593749984,10379.689789999995,2,2,2,2,1.0,1.0,14.515087999999999,"[14.079555,14.950621]",130fc38a45419d6c343e433a8abf333e6b2f5c7454daf9b25e1a4a5eaf63c279
ideal_detection,IM,1-6,2005,2.4852200296874987,7952.7040949999955,1,1,1,1,1.0,1.0,11.248422,[11.248422],e6dd3705e6c97b24044382a0af0675e271c6b1cac6a4afd4d99a5299c0b96c2b
ideal_detection,IM,1-6,2006,4.002086089062499,12806.675484999996,3,3,3,3,1.0,1.0,13.489986,"[11.967534,15.379605,13.122819]",500975355d4181d0da2cd9efd0605af41b7120f219aad09a6278a826507444a6
ideal_detection,IM,1-6,2007,2.4852200296874987,7952.7040949999955,1,1,1,1,1.0,1.0,14.471119,[14.471119],5640d4fd1e7c8849a8b63bee85060b5c5b14e539489637a8ede99c084f1ff6ea
ideal_detection,IM,1-6,2008,3.599101706843748,11517.125461899994,3,3,2,2,1.0,1.0,13.927224666666667,"[14.811166,13.285843,13.684665]",29107059cc7d7929ac572e9b29715d318318e8bf69af800b83ec6ef119905091
impaired_detection,FTP3,1-1,2001,24.824375,15887.6,1,1,0,1,1.0,0.0,133.673313,[133.673313],aa7cc335e827996c11bc094b10023d7647b9b8f767fd5483e93841b61abffb75
impaired_detection,FTP3,1-1,2002,9.107499999999998,5828.799999999999,0,0,0,0,,,,[],0536fbf5e538aebed8259f3c10d2b3fe8927f6ed2563d91cd485f36110f4c109
impaired_detection,FTP3,1-1,2003,59.056875000000005,37796.4,4,4,4,4,1.0,1.0,24.02428375,"[44.102878,15.851896,10.460978,25.681383]",de8ab75d1554fd6b70a3d40ffa34abefffbd5d9579c30446a003bb7c5dfdd569
impaired_detection,FTP3,1-1,2004,24.2775,15537.6,2,2,1,1,1.0,1.0,32.940101,"[57.383455,8.496747]",4c013c479aef16180842a66c8f863af584449cb5f9a6717f6f520e64abdefce9
impaired_detection,FTP3,1-1,2005,38.24921273453125,24479.4961501,3,3,1,2,1.0,0.5,57.73939566666667,"[5.0,123.283674,44.934513]",38d8ccb906bac691f69971ceefa942f6527ecc6ebdec2450d6401dbd8a85862d
impaired_detection,FTP3,1-1,2006,28.055018363906253,17955.211752900002,3,3,1,3,1.0,0.3333333333333333,104.54091366666667,"[5.0,153.517806,155.104935]",27405965b0d178054267957af0f9516768c64f0edd70527d692470e0133e1c10
impaired_detection,FTP3,1-1,2007,52.007769625,33284.97256,4,4,3,4,1.0,0.75,39.411598749999996,"[13.986099,133.660296,5.0,5.0]",ee04a76550ca6d843f7c59d0fb38e144144030ebb43a1d53d991dae3a1772f10
impaired_detection,FTP3,1-1,2008,29.494687500000005,18876.600000000002,6,6,0,3,1.0,0.0,98.840516,"[139.373974,137.721441,112.761324,81.613247,78.955588,42.617522]",45c1d238c9fab5a637dd04b45080ee199513a0c25b327a909d8cd841b219c80d
impaired_detection,FTP3,1-5,2001,27.816072570312503,17802.286445,1,1,1,1,1.0,1.0,18.744742,[18.744742],aa7cc335e827996c11bc094b10023d7647b9b8f767fd5483e93841b61abffb75
impaired_detection,FTP3,1-5,2002,24.9735503359375,15983.072215,0,0,0,0,,,,[],0536fbf5e538aebed8259f3c10d2b3fe8927f6ed2563d91cd485f36110f4c109
impaired_detection,FTP3,1-5,2003,38.00930923437501,24325.957910000005,4,4,4,4,1.0,1.0,15.34571275,"[19.174307,15.923325,10.532407,15.752812]",de8ab75d1554fd6b70a3d40ffa34abefffbd5d9579c30446a003bb7c5dfdd569
impaired_detection,FTP3,1-5,2004,23.00543644046875,14723.479321899998,2,2,1,1,1.0,1.0,23.01153,"[22.454884,23.568176]",4c013c479aef16180842a66c8f863af584449cb5f9a6717f6f520e64abdefce9
impaired_detection,FTP3,1-5,2005,29.89302570609375,19131.5364519,3,3,2,2,1.0,1.0,13.039688333333332,"[15.75802,18.355103,5.005942]",38d8ccb906bac691f69971ceefa942f6527ecc6ebdec2450d6401dbd8a85862d
impaired_detection,FTP3,1-5,2006,37.34073776562501,23898.072170000003,3,3,3,3,1.0,1.0,17.680722333333332,"[14.276568,18.589235,20.176364]",27405965b0d178054267957af0f9516768c64f0edd70527d692470e0133e1c10
impaired_detection,FTP3,1-5,2007,33.97934274109375,21746.7793543,4,4,4,4,1.0,1.0,14.849291749999999,"[19.057528,5.0,17.825367,17.514272]",ee04a76550ca6d843f7c59d0fb38e144144030ebb43a1d53d991dae3a1772f10
impaired_detection,FTP3,1-5,2008,39.265023357500006,25129.614948800005,6,6,3,3,1.0,1.0,16.411945,"[14.445403,12.79287,17.832753,16.684676,14.027017,22.688951]",45c1d238c9fab5a637dd04b45080ee199513a0c25b327a909d8cd841b219c80d
impaired_detection,FTP3,1-6,2001,25.932969875000005,16597.100720000002,1,1,1,1,1.0,1.0,18.744742,[18.744742],aa7cc335e827996c11bc094b10023d7647b9b8f767fd5483e93841b61abffb75
impaired_detection,FTP3,1-6,2002,22.4307154609375,14355.657894999998,0,0,0,0,,,,[],0536fbf5e538aebed8259f3c10d2b3fe8927f6ed2563d91cd485f36110f4c109
impaired_detection,FTP3,1-6,2003,36.532791273437496,23380.986415,4,4,4,4,1.0,1.0,15.34571275,"[19.174307,15.923325,10.532407,15.752812]",de8ab75d1554fd6b70a3d40ffa34abefffbd5d9579c30446a003bb7c5dfdd569
impaired_detection,FTP3,1-6,2004,19.166139578124998,12266.329329999999,2,2,1,1,1.0,1.0,23.01153,"[22.454884,23.568176]",4c013c479aef16180842a66c8f863af584449cb5f9a6717f6f520e64abdefce9
impaired_detection,FTP3,1-6,2005,26.20138509375,16768.88646,3,3,2,2,1.0,1.0,13.039688333333332,"[15.75802,18.355103,5.005942]",38d8ccb906bac691f69971ceefa942f6527ecc6ebdec2450d6401dbd8a85862d
impaired_detection,FTP3,1-6,2006,35.856496640625004,22948.157850000003,3,3,3,3,1.0,1.0,17.680722333333332,"[14.276568,18.589235,20.176364]",27405965b0d178054267957af0f9516768c64f0edd70527d692470e0133e1c10
impaired_detection,FTP3,1-6,2007,31.90624002046875,20419.9936131,4,4,4,4,1.0,1.0,14.849291749999999,"[19.057528,5.0,17.825367,17.514272]",ee04a76550ca6d843f7c59d0fb38e144144030ebb43a1d53d991dae3a1772f10
impaired_detection,FTP3,1-6,2008,36.12885149515626,23122.464956900007,6,6,3,3,1.0,1.0,16.411945,"[14.445403,12.79287,17.832753,16.684676,14.027017,22.688951]",45c1d238c9fab5a637dd04b45080ee199513a0c25b327a909d8cd841b219c80d
impaired_detection,IM,1-1,2001,10.15275,32488.8,1,1,1,1,1.0,1.0,176.445692,[176.445692],d997b4c70fc1472c08b7428ee30e5f2f78597736a5ebb12049c0e467b9cc6b25
impaired_detection,IM,1-1,2002,16.03915625,51325.3,4,4,3,4,1.0,0.75,183.7598195,"[84.152378,219.891404,126.097326,304.89817]",682540789ad332b510e9d8af3c13dab2bb300bba717b88e94a40b1678b0d5283
impaired_detection,IM,1-1,2003,7.253125,23210.0,0,0,0,0,,,,[],e6f95ce79049befdd15ce22dd43058e9dcdd655341f79c8ebff1ddbb8b7264b2
impaired_detection,IM,1-1,2004,13.052375,41767.6,2,2,2,2,1.0,1.0,109.443659,"[29.008126,189.879192]",130fc38a45419d6c343e433a8abf333e6b2f5c7454daf9b25e1a4a5eaf63c279
impaired_detection,IM,1-1,2005,10.15275,32488.8,1,1,1,1,1.0,1.0,171.176993,[171.176993],e6dd3705e6c97b24044382a0af0675e271c6b1cac6a4afd4d99a5299c0b96c2b
impaired_detection,IM,1-1,2006,15.973381685500001,51114.8213936,3,3,2,3,1.0,0.6666666666666666,171.98249833333333,"[301.896105,1.0,213.05139]",500975355d4181d0da2cd9efd0605af41b7120f219aad09a6278a826507444a6
impaired_detection,IM,1-1,2007,13.052375,41767.6,1,1,1,1,1.0,1.0,264.39969,[264.39969],5640d4fd1e7c8849a8b63bee85060b5c5b14e539489637a8ede99c084f1ff6ea
impaired_detection,IM,1-1,2008,10.3013420173125,32964.2944554,3,3,2,2,1.0,1.0,28.11765766666667,"[64.739737,1.0,18.613236]",29107059cc7d7929ac572e9b29715d318318e8bf69af800b83ec6ef119905091
impaired_detection,IM,1-5,2001,24.440983328124993,78211.14664999998,1,1,1,1,1.0,1.0,11.517121,[11.517121],d997b4c70fc1472c08b7428ee30e5f2f78597736a5ebb12049c0e467b9cc6b25
impaired_detection,IM,1-5,2002,22.33597730181249,71475.12736579997,4,4,4,4,1.0,1.0,9.282897,"[1.0,19.962833,15.168755,1.0]",682540789ad332b510e9d8af3c13dab2bb300bba717b88e94a40b1678b0d5283
impaired_detection,IM,1-5,2003,20.51777575371875,65656.8824119,0,0,0,0,,,,[],e6f95ce79049befdd15ce22dd43058e9dcdd655341f79c8ebff1ddbb8b7264b2
impaired_detection,IM,1-5,2004,24.61508155312499,78768.26096999997,2,2,2,2,1.0,1.0,14.515087999999999,"[14.079555,14.950621]",130fc38a45419d6c343e433a8abf333e6b2f5c7454daf9b25e1a4a5eaf63c279
impaired_detection,IM,1-5,2005,24.646411915999987,78868.51813119996,1,1,1,1,1.0,1.0,16.248422,[16.248422],e6dd3705e6c97b24044382a0af0675e271c6b1cac6a4afd4d99a5299c0b96c2b
impaired_detection,IM,1-5,2006,26.012324810343742,83239.43939309998,3,3,3,3,1.0,1.0,11.823319333333332,"[11.967534,15.379605,8.122819]",500975355d4181d0da2cd9efd0605af41b7120f219aad09a6278a826507444a6
impaired_detection,IM,1-5,2007,18.94794094940625,60633.4110381,1,1,1,1,1.0,1.0,14.471119,[14.471119],5640d4fd1e7c8849a8b63bee85060b5c5b14e539489637a8ede99c084f1ff6ea
impaired_detection,IM,1-5,2008,23.091395371499992,73892.46518879998,3,3,2,2,1.0,1.0,5.228221666666667,"[1.0,1.0,13.684665]",29107059cc7d7929ac572e9b29715d318318e8bf69af800b83ec6ef119905091
impaired_detection,IM,1-6,2001,22.02928241718749,70493.70373499996,1,1,1,1,1.0,1.0,11.517121,[11.517121],d997b4c70fc1472c08b7428ee30e5f2f78597736a5ebb12049c0e467b9cc6b25
impaired_detection,IM,1-6,2002,19.40278755746874,62088.92018389997,4,4,4,4,1.0,1.0,9.282897,"[1.0,19.962833,15.168755,1.0]",682540789ad332b510e9d8af3c13dab2bb300bba717b88e94a40b1678b0d5283
impaired_detection,IM,1-6,2003,17.021139592187495,54467.64669499999,0,0,0,0,,,,[],e6f95ce79049befdd15ce22dd43058e9dcdd655341f79c8ebff1ddbb8b7264b2
impaired_detection,IM,1-6,2004,22.157188667187487,70903.00373499996,2,2,2,2,1.0,1.0,14.515087999999999,"[14.079555,14.950621]",130fc38a45419d6c343e433a8abf333e6b2f5c7454daf9b25e1a4a5eaf63c279
impaired_detection,IM,1-6,2005,21.66377796093749,69324.08947499997,1,1,1,1,1.0,1.0,16.248422,[16.248422],e6dd3705e6c97b24044382a0af0675e271c6b1cac6a4afd4d99a5299c0b96c2b
impaired_detection,IM,1-6,2006,23.120420799999987,73985.34655999996,3,3,3,3,1.0,1.0,11.823319333333332,"[11.967534,15.379605,8.122819]",500975355d4181d0da2cd9efd0605af41b7120f219aad09a6278a826507444a6
impaired_detection,IM,1-6,2007,15.752885135937502,50409.232435000005,1,1,1,1,1.0,1.0,14.471119,[14.471119],5640d4fd1e7c8849a8b63bee85060b5c5b14e539489637a8ede99c084f1ff6ea
impaired_detection,IM,1-6,2008,20.10593330296875,64338.9865695,3,3,2,2,1.0,1.0,5.228221666666667,"[1.0,1.0,13.684665]",29107059cc7d7929ac572e9b29715d318318e8bf69af800b83ec6ef119905091
annex_e_wus_mo_4ms,FTP3,1-1,2001,24.824375,15887.6,1,1,0,1,1.0,0.0,133.673313,[133.673313],aa7cc335e827996c11bc094b10023d7647b9b8f767fd5483e93841b61abffb75
annex_e_wus_mo_4ms,FTP3,1-1,2002,9.107499999999998,5828.799999999999,0,0,0,0,,,,[],0536fbf5e538aebed8259f3c10d2b3fe8927f6ed2563d91cd485f36110f4c109
annex_e_wus_mo_4ms,FTP3,1-1,2003,59.056875000000005,37796.4,4,4,4,4,1.0,1.0,24.02428375,"[44.102878,15.851896,10.460978,25.681383]",de8ab75d1554fd6b70a3d40ffa34abefffbd5d9579c30446a003bb7c5dfdd569
annex_e_wus_mo_4ms,FTP3,1-1,2004,24.2775,15537.6,2,2,1,1,1.0,1.0,32.940101,"[57.383455,8.496747]",4c013c479aef16180842a66c8f863af584449cb5f9a6717f6f520e64abdefce9
annex_e_wus_mo_4ms,FTP3,1-1,2005,38.24921273453125,24479.4961501,3,3,1,2,1.0,0.5,57.73939566666667,"[5.0,123.283674,44.934513]",38d8ccb906bac691f69971ceefa942f6527ecc6ebdec2450d6401dbd8a85862d
annex_e_wus_mo_4ms,FTP3,1-1,2006,28.055018363906253,17955.211752900002,3,3,1,3,1.0,0.3333333333333333,104.54091366666667,"[5.0,153.517806,155.104935]",27405965b0d178054267957af0f9516768c64f0edd70527d692470e0133e1c10
annex_e_wus_mo_4ms,FTP3,1-1,2007,52.007769625,33284.97256,4,4,3,4,1.0,0.75,39.411598749999996,"[13.986099,133.660296,5.0,5.0]",ee04a76550ca6d843f7c59d0fb38e144144030ebb43a1d53d991dae3a1772f10
annex_e_wus_mo_4ms,FTP3,1-1,2008,29.494687500000005,18876.600000000002,6,6,0,3,1.0,0.0,98.840516,"[139.373974,137.721441,112.761324,81.613247,78.955588,42.617522]",45c1d238c9fab5a637dd04b45080ee199513a0c25b327a909d8cd841b219c80d
annex_e_wus_mo_4ms,FTP3,1-5,2001,23.822812499999998,15246.599999999999,1,1,1,1,1.0,1.0,22.673313,[22.673313],aa7cc335e827996c11bc094b10023d7647b9b8f767fd5483e93841b61abffb75
annex_e_wus_mo_4ms,FTP3,1-5,2002,20.3365625,13015.4,0,0,0,0,,,,[],0536fbf5e538aebed8259f3c10d2b3fe8927f6ed2563d91cd485f36110f4c109
annex_e_wus_mo_4ms,FTP3,1-5,2003,32.65421875,20898.7,4,4,4,4,1.0,1.0,19.274283750000002,"[23.102878,19.851896,14.460978,19.681383]",de8ab75d1554fd6b70a3d40ffa34abefffbd5d9579c30446a003bb7c5dfdd569
annex_e_wus_mo_4ms,FTP3,1-5,2004,25.559375,16358.0,2,2,1,1,1.0,1.0,21.940101,"[21.383455,22.496747]",4c013c479aef16180842a66c8f863af584449cb5f9a6717f6f520e64abdefce9
annex_e_wus_mo_4ms,FTP3,1-5,2005,32.951875,21089.2,3,3,2,2,1.0,1.0,21.968259333333332,"[19.686591,22.283674,23.934513]",38d8ccb906bac691f69971ceefa942f6527ecc6ebdec2450d6401dbd8a85862d
annex_e_wus_mo_4ms,FTP3,1-5,2006,27.50875,17605.6,3,3,3,3,1.0,1.0,23.275959999999998,"[23.205139,22.517806,24.104935]",27405965b0d178054267957af0f9516768c64f0edd70527d692470e0133e1c10
annex_e_wus_mo_4ms,FTP3,1-5,2007,34.38953125,22009.3,4,4,4,4,1.0,1.0,22.210794,"[22.986099,22.660296,21.753938,21.442843]",ee04a76550ca6d843f7c59d0fb38e144144030ebb43a1d53d991dae3a1772f10
annex_e_wus_mo_4ms,FTP3,1-5,2008,39.98046875,25587.5,6,6,3,3,1.0,1.0,21.173849333333333,"[23.373974,21.721441,21.761324,20.613247,17.955588,21.617522]",45c1d238c9fab5a637dd04b45080ee199513a0c25b327a909d8cd841b219c80d
annex_e_wus_mo_4ms,FTP3,1-6,2001,19.9365625,12759.4,1,1,1,1,1.0,1.0,22.673313,[22.673313],aa7cc335e827996c11bc094b10023d7647b9b8f767fd5483e93841b61abffb75
annex_e_wus_mo_4ms,FTP3,1-6,2002,17.01625,10890.4,0,0,0,0,,,,[],0536fbf5e538aebed8259f3c10d2b3fe8927f6ed2563d91cd485f36110f4c109
annex_e_wus_mo_4ms,FTP3,1-6,2003,30.843437500000004,19739.800000000003,4,4,4,4,1.0,1.0,19.274283750000002,"[23.102878,19.851896,14.460978,19.681383]",de8ab75d1554fd6b70a3d40ffa34abefffbd5d9579c30446a003bb7c5dfdd569
annex_e_wus_mo_4ms,FTP3,1-6,2004,21.6884375,13880.6,2,2,1,1,1.0,1.0,21.940101,"[21.383455,22.496747]",4c013c479aef16180842a66c8f863af584449cb5f9a6717f6f520e64abdefce9
annex_e_wus_mo_4ms,FTP3,1-6,2005,29.065625,18602.0,3,3,2,2,1.0,1.0,21.968259333333332,"[19.686591,22.283674,23.934513]",38d8ccb906bac691f69971ceefa942f6527ecc6ebdec2450d6401dbd8a85862d
annex_e_wus_mo_4ms,FTP3,1-6,2006,24.634687500000002,15766.2,3,3,3,3,1.0,1.0,23.275959999999998,"[23.205139,22.517806,24.104935]",27405965b0d178054267957af0f9516768c64f0edd70527d692470e0133e1c10
annex_e_wus_mo_4ms,FTP3,1-6,2007,30.8434375,19739.8,4,4,4,4,1.0,1.0,22.210794,"[22.986099,22.660296,21.753938,21.442843]",ee04a76550ca6d843f7c59d0fb38e144144030ebb43a1d53d991dae3a1772f10
annex_e_wus_mo_4ms,FTP3,1-6,2008,36.094218749999996,23100.3,6,6,3,3,1.0,1.0,21.173849333333333,"[23.373974,21.721441,21.761324,20.613247,17.955588,21.617522]",45c1d238c9fab5a637dd04b45080ee199513a0c25b327a909d8cd841b219c80d
annex_e_wus_mo_4ms,IM,1-1,2001,10.15275,32488.8,1,1,1,1,1.0,1.0,176.445692,[176.445692],d997b4c70fc1472c08b7428ee30e5f2f78597736a5ebb12049c0e467b9cc6b25
annex_e_wus_mo_4ms,IM,1-1,2002,16.03915625,51325.3,4,4,3,4,1.0,0.75,183.7598195,"[84.152378,219.891404,126.097326,304.89817]",682540789ad332b510e9d8af3c13dab2bb300bba717b88e94a40b1678b0d5283
annex_e_wus_mo_4ms,IM,1-1,2003,7.253125,23210.0,0,0,0,0,,,,[],e6f95ce79049befdd15ce22dd43058e9dcdd655341f79c8ebff1ddbb8b7264b2
annex_e_wus_mo_4ms,IM,1-1,2004,13.052375,41767.6,2,2,2,2,1.0,1.0,109.443659,"[29.008126,189.879192]",130fc38a45419d6c343e433a8abf333e6b2f5c7454daf9b25e1a4a5eaf63c279
annex_e_wus_mo_4ms,IM,1-1,2005,10.15275,32488.8,1,1,1,1,1.0,1.0,171.176993,[171.176993],e6dd3705e6c97b24044382a0af0675e271c6b1cac6a4afd4d99a5299c0b96c2b
annex_e_wus_mo_4ms,IM,1-1,2006,15.973381685500001,51114.8213936,3,3,2,3,1.0,0.6666666666666666,171.98249833333333,"[301.896105,1.0,213.05139]",500975355d4181d0da2cd9efd0605af41b7120f219aad09a6278a826507444a6
annex_e_wus_mo_4ms,IM,1-1,2007,13.052375,41767.6,1,1,1,1,1.0,1.0,264.39969,[264.39969],5640d4fd1e7c8849a8b63bee85060b5c5b14e539489637a8ede99c084f1ff6ea
annex_e_wus_mo_4ms,IM,1-1,2008,10.3013420173125,32964.2944554,3,3,2,2,1.0,1.0,28.11765766666667,"[64.739737,1.0,18.613236]",29107059cc7d7929ac572e9b29715d318318e8bf69af800b83ec6ef119905091
annex_e_wus_mo_4ms,IM,1-5,2001,20.81375000000001,66604.00000000003,1,1,1,1,1.0,1.0,15.445692,[15.445692],d997b4c70fc1472c08b7428ee30e5f2f78597736a5ebb12049c0e467b9cc6b25
annex_e_wus_mo_4ms,IM,1-5,2002,21.938946817437508,70204.62981580003,4,4,4,4,1.0,1.0,14.471725,"[1.0,18.891404,19.097326,18.89817]",682540789ad332b510e9d8af3c13dab2bb300bba717b88e94a40b1678b0d5283
annex_e_wus_mo_4ms,IM,1-5,2003,19.114968750000013,61167.90000000004,0,0,0,0,,,,[],e6f95ce79049befdd15ce22dd43058e9dcdd655341f79c8ebff1ddbb8b7264b2
annex_e_wus_mo_4ms,IM,1-5,2004,20.580031250000005,65856.10000000002,2,2,2,2,1.0,1.0,18.443659,"[18.008126,18.879192]",130fc38a45419d6c343e433a8abf333e6b2f5c7454daf9b25e1a4a5eaf63c279
annex_e_wus_mo_4ms,IM,1-5,2005,20.419562500000012,65342.600000000035,1,1,1,1,1.0,1.0,15.176993,[15.176993],e6dd3705e6c97b24044382a0af0675e271c6b1cac6a4afd4d99a5299c0b96c2b
annex_e_wus_mo_4ms,IM,1-5,2006,21.81259375000001,69800.30000000003,3,3,3,3,1.0,1.0,17.418557,"[15.896105,19.308176,17.05139]",500975355d4181d0da2cd9efd0605af41b7120f219aad09a6278a826507444a6
annex_e_wus_mo_4ms,IM,1-5,2007,18.931875000000012,60582.000000000044,1,1,1,1,1.0,1.0,18.39969,[18.39969],5640d4fd1e7c8849a8b63bee85060b5c5b14e539489637a8ede99c084f1ff6ea
annex_e_wus_mo_4ms,IM,1-5,2008,21.03393756250001,67308.60020000003,3,3,2,2,1.0,1.0,11.942550333333335,"[1.000001,17.214414,17.613236]",29107059cc7d7929ac572e9b29715d318318e8bf69af800b83ec6ef119905091
annex_e_wus_mo_4ms,IM,1-6,2001,17.341343749999993,55492.29999999998,1,1,1,1,1.0,1.0,15.445692,[15.445692],d997b4c70fc1472c08b7428ee30e5f2f78597736a5ebb12049c0e467b9cc6b25
annex_e_wus_mo_4ms,IM,1-6,2002,18.168946817437494,58140.62981579998,4,4,4,4,1.0,1.0,14.471725,"[1.0,18.891404,19.097326,18.89817]",682540789ad332b510e9d8af3c13dab2bb300bba717b88e94a40b1678b0d5283
annex_e_wus_mo_4ms,IM,1-6,2003,15.264374999999998,48845.99999999999,0,0,0,0,,,,[],e6f95ce79049befdd15ce22dd43058e9dcdd655341f79c8ebff1ddbb8b7264b2
annex_e_wus_mo_4ms,IM,1-6,2004,17.333999999999993,55468.79999999998,2,2,2,2,1.0,1.0,18.443659,"[18.008126,18.879192]",130fc38a45419d6c343e433a8abf333e6b2f5c7454daf9b25e1a4a5eaf63c279
annex_e_wus_mo_4ms,IM,1-6,2005,16.649562499999995,53278.599999999984,1,1,1,1,1.0,1.0,15.176993,[15.176993],e6dd3705e6c97b24044382a0af0675e271c6b1cac6a4afd4d99a5299c0b96c2b
annex_e_wus_mo_4ms,IM,1-6,2006,18.018437499999994,57658.99999999998,3,3,3,3,1.0,1.0,17.418557,"[15.896105,19.308176,17.05139]",500975355d4181d0da2cd9efd0605af41b7120f219aad09a6278a826507444a6
annex_e_wus_mo_4ms,IM,1-6,2007,15.248062499999998,48793.799999999996,1,1,1,1,1.0,1.0,18.39969,[18.39969],5640d4fd1e7c8849a8b63bee85060b5c5b14e539489637a8ede99c084f1ff6ea
annex_e_wus_mo_4ms,IM,1-6,2008,17.174593812499992,54958.70019999998,3,3,2,2,1.0,1.0,11.942550333333335,"[1.000001,17.214414,17.613236]",29107059cc7d7929ac572e9b29715d318318e8bf69af800b83ec6ef119905091
lr_wus_power_45,FTP3,1-1,2001,24.824375,15887.6,1,1,0,1,1.0,0.0,133.673313,[133.673313],aa7cc335e827996c11bc094b10023d7647b9b8f767fd5483e93841b61abffb75
lr_wus_power_45,FTP3,1-1,2002,9.107499999999998,5828.799999999999,0,0,0,0,,,,[],0536fbf5e538aebed8259f3c10d2b3fe8927f6ed2563d91cd485f36110f4c109
lr_wus_power_45,FTP3,1-1,2003,59.056875000000005,37796.4,4,4,4,4,1.0,1.0,24.02428375,"[44.102878,15.851896,10.460978,25.681383]",de8ab75d1554fd6b70a3d40ffa34abefffbd5d9579c30446a003bb7c5dfdd569
